id,predmet,cyklus,typ,komponent,tematický celok,typ štandardu,definicia,zmena
cs1-o-104,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti,Posilňovanie odvahy hovoriť pravdu aj napriek nepríjemným dôsledkom. 📖 📱 🧑‍🤝‍🧑❤️,
cs1-o-105,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti,Diskusia o vlastných vzoroch. 📖 📱 🧑‍🤝‍🧑❤️,
cs1-o-106,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti,Zoznamovanie sa s reálnymi alebo zobrazenými príbehmi prosociálnych a morálnych hrdinov. 📖🖼️ 📱 🧑‍🤝‍🧑❤️,
cs1-o-107,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti,Spoznávanie vybraných biblických a archetypálnych príbehov. 📖🖼️ 🌍 🧑‍🤝‍🧑❤️,
cs1-o-108,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti,Identifikovanie posolstva týchto príbehov a vzorov pre život človeka a spoločnosti. 📖 🌍 🧑‍🤝‍🧑❤️,
cs1-o-109,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti,"Identifikovanie dobrých vlastností postáv z uvedených príbehov (dôvera, odvaha, dobrota a pod.). 📖 🌍 🧑‍🤝‍🧑❤️",
cs1-o-110,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti špecifické pre vyučovanie ETV,"Odlišovanie dobrých a zlých vlastností ľudí a ich konania na príkladoch postavy/postáv z bežných príbehov, alebo z dejín, literatúry, seriálov alebo filmov. 📖🖼️ 📱 🧑‍🤝‍🧑❤️",
cs1-o-111,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti špecifické pre vyučovanie ETV,"Identifikovanie morálnych prvkov v konaní vybraných postáv, medzi akými rozhodnutiami váhajú a k akým dôsledkom ich rozhodnutia vedú. 📖 📱 🧑‍🤝‍🧑❤️",
cs1-o-112,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti špecifické pre vyučovanie ETV,Diskutovanie o detských hrdinoch. 📖🖼️ 📱 🧑‍🤝‍🧑❤️,
cs1-o-113,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,5. Konanie dobra – aj keď sa nikto nepozerá,Činnosti špecifické pre vyučovanie ETV,"Posudzovanie situácií, v ktorých sa stretneme s klamstvom alebo nečestným správaním. 📱 🧑‍🤝‍🧑❤️",
cs1-o-114,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,6. Sebariadenie,Pojmy,"Túžby, potreby, sebaovládanie, rebríček hodnôt, osobné ciele, odolnosť. €📊 📱 🧑‍🤝‍🧑❤️",
cs1-o-115,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,6. Sebariadenie,Činnosti,Rozpoznávanie významu sebaovládania a sebariadenia – nie každú túžbu je dobré ihneď uspokojiť. €📊 📱 🧑‍🤝‍🧑❤️,
cs1-o-116,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,6. Sebariadenie,Činnosti,"Určovanie priorít v rozličných druhoch hodnôt – čo je nevyhnutné, potrebné, užitočné, prospešné a príjemné. €📊 📱 🧑‍🤝‍🧑❤️",
cs1-o-117,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,6. Sebariadenie,Činnosti špecifické pre vyučovanie ETV,"Kultivovanie schopnosti odolávať lákavým ponukám, ak sa dostanú do sporu s dôležitejšími osobnými cieľmi. €📊 📱 🧑‍🤝‍🧑❤️",
cs1-o-118,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,7. Rozvíjanie vzťahov v rodine a v komunite,Pojmy,"Domov, rodina, príbuzní a blízki, komunita, inšpiratívni ľudia. 📖 🏛️🙋‍♀️ 🌍 🧑‍🤝‍🧑❤️",
cs1-o-119,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,7. Rozvíjanie vzťahov v rodine a v komunite,Činnosti,Zamýšľanie sa nad hodnotou domova. 🏛️🙋‍♀️ 🌍 🧑‍🤝‍🧑❤️,
cs1-o-120,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,7. Rozvíjanie vzťahov v rodine a v komunite,Činnosti,Vnímanie domova ako miesta pre život a rozvíjanie vzťahov v rodine a komunite. 🏛️🙋‍♀️ 🧑‍🤝‍🧑❤️,
cs1-o-121,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,7. Rozvíjanie vzťahov v rodine a v komunite,Činnosti,"Preukazovanie vďačnosti rodičom, starým rodičom a blízkym osobám. 🧑‍🤝‍🧑❤️",
cs1-o-122,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,7. Rozvíjanie vzťahov v rodine a v komunite,Činnosti,"Identifikovanie a pomenovanie členov rodiny, ich rôzne roly, úlohy a zodpovednosti. 🏛️🙋‍♀️ 🧑‍🤝‍🧑❤️",
cs1-o-123,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,7. Rozvíjanie vzťahov v rodine a v komunite,Činnosti špecifické pre vyučovanie ETV,"Oceňovanie hodnôt spojených s rodinou alebo blízkymi osobami (bezpečie, láska, zodpovednosť, rešpekt, prijatie). 🧑‍🤝‍🧑❤️",
cs1-o-124,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,7. Rozvíjanie vzťahov v rodine a v komunite,Činnosti špecifické pre vyučovanie ETV,Poznávanie variability rodín a rôznych životných situácií detí. 🌍 🧑‍🤝‍🧑❤️,
cs1-o-125,Človek a spoločnosť,1,Obsahový štandard,Eticko-osobnostný komponent,7. Rozvíjanie vzťahov v rodine a v komunite,Činnosti špecifické pre vyučovanie ETV,Identifikovanie inšpiratívnych ľudí v komunite a ich bližšie spoznávanie. 📖 🏛️🙋‍♀️ 🧑‍🤝‍🧑❤️,
cs2-hc-001,Človek a spoločnosť,2,Hlavný cieľ,,,,"Hlavným cieľom 2. cyklu je rozvíjať poznatky z oblasti geografických, historických a spoločenskovedných javov a procesov. Formujú sa základy aktívneho občianstva, žiaci sú vedení k uvedomeniu si práv, povinností a zároveň aj možností pozitívne ovplyvňovať svet vo svojom bezprostrednom okolí. Žiaci dokážu spolupracovať na riešení výziev a konfliktov. Rozvíjajú svoje schopnosti pracovať s mapou a inými zdrojmi informácií pri skúmaní prírodných a spoločenských pomerov Slovenska. Zároveň dokážu poznávať minulosť pomocou práce s jednoduchými historickými prameňmi.",
cs2-c-001,Človek a spoločnosť,2,Cieľ vzdelávania,,1. cieľ vzdelávania pre 2. cyklus,,"Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov. 📖🖼️",
cs2-c-002,Človek a spoločnosť,2,Cieľ vzdelávania,,2. cieľ vzdelávania pre 2. cyklus,,"Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií. 📖 🧑‍🤝‍🧑❤️",
cs2-c-003,Človek a spoločnosť,2,Cieľ vzdelávania,,3. cieľ vzdelávania pre 2. cyklus,,Porovnať zmeny života ľudskej spoločnosti v čase a priestore. 📖🖼️,
cs2-c-004,Človek a spoločnosť,2,Cieľ vzdelávania,,4. cieľ vzdelávania pre 2. cyklus,,"Posúdiť vzájomné vzťahy medzi krajinou a činnosťou človeka na Slovensku, uviesť význam chránených území pri ochrane prírody a krajiny. 🌱",
cs2-c-005,Človek a spoločnosť,2,Cieľ vzdelávania,,5. cieľ vzdelávania pre 2. cyklus,,"Rozvíjať jedinečnosť seba samého, pomenovať základné zložky vlastnej identity a svoje sociálne roly, uplatňovať rešpektujúci prístup k druhým. 🧑‍🤝‍🧑❤️",
cs2-c-006,Človek a spoločnosť,2,Cieľ vzdelávania,,6. cieľ vzdelávania pre 2. cyklus,,Komunikovať konštruktívne a s ohľadom na spolupatričnosť a spoluprácu žiakov. 🧑‍🤝‍🧑❤️,
cs2-c-007,Človek a spoločnosť,2,Cieľ vzdelávania,,7. cieľ vzdelávania pre 2. cyklus,,Poznať a zhodnocovať vlastné charakterové črty aj s ohľadom na druhých. 🧑‍🤝‍🧑❤️,
cs2-c-008,Človek a spoločnosť,2,Cieľ vzdelávania,,8. cieľ vzdelávania pre 2. cyklus,,"Chápať zmysel a význam pravidiel, povinností a uplatňovať práva ako člen komunity. 🏛️🙋‍♀️ 🧑‍🤝‍🧑❤️",
cs2-c-009,Človek a spoločnosť,2,Cieľ vzdelávania,,9. cieľ vzdelávania pre 2. cyklus,,Rozlíšiť dôveryhodnosť zdrojov informácií a bezpečne sa správať v online prostredí. 📖🖼️ 💻🌐 📱,
cs2-c-010,Človek a spoločnosť,2,Cieľ vzdelávania,,10. cieľ vzdelávania pre 2. cyklus,,Aktívne sa angažovať v aktivitách na skvalitnenie fungovania školy a/alebo obce. 🏛️🙋‍♀️ 🌱 🧑‍🤝‍🧑❤️,
cs2-v-001,Človek a spoločnosť,2,Výkonový štandard,,,"1. cieľ: Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov","Správne používať pojmy potrebné na skúmanie minulosti, geografických a spoločenskovedných javov a procesov. 📖 🏛️🙋‍♀️ 🌱",
cs2-v-002,Človek a spoločnosť,2,Výkonový štandard,,,"1. cieľ: Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov",Poznať názvy a rozmiestnenie najdôležitejších geografických prvkov na mape Slovenska.,delete
cs2-v-003,Človek a spoločnosť,2,Výkonový štandard,,,"1. cieľ: Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov",Vymedziť polohu Slovenska voči susedným štátom a porovnať jeho rozlohu v rámci Európy. 🏛️🙋‍♀️ 🌍,update
cs2-v-004,Človek a spoločnosť,2,Výkonový štandard,,,"1. cieľ: Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov","Uviesť základnú charakteristiku obyvateľstva Slovenska z hľadiska počtu, rozmiestnenia, národnostného a náboženského zloženia. 📖 🏛️🙋‍♀️ 🌍",delete
cs2-v-005,Človek a spoločnosť,2,Výkonový štandard,,,"1. cieľ: Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov",Opísať význam jednotlivých hospodárskych činností na zabezpečenie ľudských potrieb. 📖 🏛️🙋‍♀️,delete
cs2-v-006,Človek a spoločnosť,2,Výkonový štandard,,,"1. cieľ: Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov",Identifikovať rozmanitosť prírody a obyvateľstva Zeme na vybraných príkladoch. 📖🖼️ 🌱,delete
cs2-v-007,Človek a spoločnosť,2,Výkonový štandard,,,"1. cieľ: Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov","Rozpoznať prírodné a kultúrno-historické pamiatky, ktoré sú dôležité z hľadiska národnej a regionálnej identity alebo sú významnými lokalitami cestovného ruchu na Slovensku. 📖🖼️ 🏛️🙋‍♀️ 🌱",update
cs2-v-008,Človek a spoločnosť,2,Výkonový štandard,,,"1. cieľ: Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov","Identifikovať význam historických udalostí, osobností a miest pamäti vo svojom okolí. 📖 🏛️🙋‍♀️",update
cs2-v-009,Človek a spoločnosť,2,Výkonový štandard,,,"1. cieľ: Rozvíjať poznanie z oblasti spoločenských, geografických a historických procesov a javov",Charakterizovať vybrané príklady kultúr v minulosti. 📖🖼️ 🌍,
cs2-v-010,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií","Klásť si základné bádateľské otázky (Čo to je?, Kde to je?, Aké to je?, Prečo to je?, Ako a kedy to vzniklo?, Aký to má vplyv? a i.) a hľadať na ne odpovede. 📖🖼️ 🏛️🙋‍♀️ 🧑‍🤝‍🧑❤️",update
cs2-v-011,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Rozlíšiť a vyhodnotiť rôzne zdroje informácií. 📖🖼️ 💻🌐 📱,
cs2-v-012,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Získať informácie pre potreby vlastného bádania v detských encyklopédiách alebo na internete. 📖🖼️ 💻🌐 📱,
cs2-v-013,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií","Porovnať a usporiadať skúmané javy, procesy a udalosti podľa určených kritérií. 📖 💻🌐",
cs2-v-014,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií","Interpretovať a vytvárať grafické zobrazenia vzťahov medzi procesmi alebo javmi (časová os, mapa mysle, graf, schéma, Vennov diagram a i.). 📖🖼️ 💻🌐",
cs2-v-015,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Porovnať rôzne pohľady a názory na vybranú tému alebo problém. 📖 🌍 🧑‍🤝‍🧑❤️,
cs2-v-016,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Dohodnúť sa v rámci skupiny na spoločnom riešení úlohy. 🧑‍🤝‍🧑❤️,
cs2-v-017,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Skontrolovať svoju hotovú prácu a ohodnotiť ju podľa vopred stanovených kritérií hodnotenia. 📖 🧑‍🤝‍🧑❤️,delete
cs2-v-018,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Prezentovať svoje zistenia jasne a zrozumiteľne s využitím vhodných pojmov a pomocou vizuálneho spracovania. 📖🖼️ 💻🌐 🧑‍🤝‍🧑❤️,
cs2-v-019,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Interpretovať mapové znaky na rôznych druhoch máp pomocou legendy a použiť grafickú mierku. 📖🖼️ 💻🌐,
cs2-v-020,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Opísať rozmiestnenie vybraných javov a procesov na geografickej a historickej mape. 📖🖼️ 💻🌐,update
cs2-v-021,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Naplánovať vychádzku alebo výlet pomocou turistickej mapy a orientovať sa podľa nej v teréne. 📖🖼️ 💻🌐 🌱,
cs2-v-022,Človek a spoločnosť,2,Výkonový štandard,,,"2. cieľ: Samostatne využívať základné metódy získavania, analýzy a interpretácie informácií",Uskutočniť jednoduchý prieskum o názoroch na vybraný problém v komunite alebo obci. 📖 💻🌐 🏛️🙋‍♀️ 📱 🌱 🧑‍🤝‍🧑❤️,
cs2-v-023,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,Porovnať život v minulosti a súčasnosti na príkladoch z regiónu a Slovenska. 📖🖼️ 🌍,
cs2-v-024,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,Sprítomniť vybranú historickú udalosť alebo postavu z minulosti Slovenska. 📖🖼️ 🌍 🧑‍🤝‍🧑❤️,update
cs2-v-025,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,Mapovať miesta pamäti v regióne a na Slovensku. 📖 🏛️🙋‍♀️ 📱,
cs2-v-026,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,Vysvetliť význam pamätných dní a štátnych sviatkov v kalendári. 📖 🏛️🙋‍♀️ 🌍,
cs2-v-027,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,Zdokumentovať príklady tradícií spojených s regiónom. 📖🖼️ 🏛️🙋‍♀️ 🌍,
cs2-v-028,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,"Interpretovať príbeh z minulosti (povesť, legenda, ľudová pieseň). 📖🖼️ 🌍",
cs2-v-029,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,"Rozlišovať blízku a dávnu minulosť, historické obdobia. 📖",
cs2-v-030,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,"Rozlišovať súvislosti, príčiny a dôsledky udalostí v dejinách. 📖 🏛️🙋‍♀️",
cs2-v-031,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,"Ilustrovať príklady kultúrnych, umeleckých a náboženských prejavov človeka na konkrétnych príkladoch. 📖🖼️ 🌍",
cs2-v-032,Človek a spoločnosť,2,Výkonový štandard,,,3. cieľ: Porovnať zmeny života ľudskej spoločnosti v čase a priestore,Vysvetliť dôvody pohybu ľudí na príkladoch zo Slovenska a sveta. 🌍 🌱,update
cs2-v-033,Človek a spoločnosť,2,Výkonový štandard,,,"4. cieľ: Posúdiť vzájomné vzťahy medzi krajinou a činnosťou človeka na Slovensku, uviesť význam chránených území pri ochrane prírody a krajiny","Vysvetliť vzťah medzi prírodnými podmienkami, osídlením a spôsobom života ľudí v súčasnosti a minulosti. 🌱",
